time,target,true_x,true_z,meas_x,meas_z,measurement_available,est_x,est_z
47.744,TARGET_2,0.519703,0.383555,,,False,0.5148666632359589,0.38631258970941157
47.808,TARGET_2,0.521156,0.385662,0.531913,0.396826,True,0.5237772857291904,0.3926746494429765
47.872,TARGET_2,0.52261,0.38777,,,False,0.5254338216226928,0.39533522022989415
47.936,TARGET_2,0.524063,0.389877,,,False,0.5270903575161953,0.3979957910168118
48.0,TARGET_2,0.525516,0.391985,,,False,0.5287468934096977,0.4006563618037295
48.064,TARGET_2,0.526969,0.394092,0.535785,0.400226,True,0.5338273278579093,0.4013503989843687
48.128,TARGET_2,0.528423,0.3962,0.534584,0.387398,True,0.5351462231198851,0.3960083232808423
48.192,TARGET_2,0.529876,0.398307,0.518698,0.417282,True,0.5291691390875751,0.4063092441489353
48.256,TARGET_2,0.531329,0.400415,0.52616,0.413059,True,0.5287685731219655,0.4105869467139234
48.32,TARGET_2,0.532783,0.402522,0.53094,0.392919,True,0.5304128114709008,0.40512758548342914
48.384,TARGET_2,0.534236,0.40463,0.534022,0.421823,True,0.5326372076794097,0.4130973787905811
48.448,TARGET_2,0.535689,0.406737,0.52081,0.404272,True,0.5287758863780656,0.4111378906683029
48.512,TARGET_2,0.537142,0.408845,,,False,0.5298467403686795,0.41342950213548574
48.576,TARGET_2,0.538596,0.410952,0.547981,0.399353,True,0.539203483843343,0.40777285384551115
48.64,TARGET_2,0.540049,0.41306,0.531541,0.412957,True,0.5367808944647511,0.41105748331486547
48.704,TARGET_2,0.541502,0.415167,0.544278,0.434717,True,0.5406219015468448,0.4218762125508571
48.768,TARGET_2,0.542955,0.417275,0.533797,0.421598,True,0.538755423802123,0.4232175256004352
48.832,TARGET_2,0.544409,0.419382,0.559462,0.418111,True,0.5477521855633554,0.4226110414509101
48.896,TARGET_2,0.545862,0.42149,,,False,0.5494510228995033,0.42480912458092424
48.96,TARGET_2,0.547315,0.423597,0.532008,0.436142,True,0.5418448586276429,0.4314476986502794
49.024,TARGET_2,0.548769,0.425705,0.534621,0.434724,True,0.5394130409524892,0.4342493754516756
49.088,TARGET_2,0.550222,0.427812,,,False,0.5403978183815104,0.43671265783528534
49.152,TARGET_2,0.551675,0.42992,0.53183,0.417344,True,0.5366433705049157,0.42834469752756205
49.216,TARGET_2,0.553128,0.432027,,,False,0.5373687117457144,0.4302150525577872
49.28,TARGET_2,0.554582,0.434135,0.549719,0.426606,True,0.5440892290919359,0.42925958709993506
49.344,TARGET_2,0.556035,0.436242,0.555728,0.427644,True,0.5498005259989597,0.42950973960949324
49.408,TARGET_2,0.554136,0.434526,0.569757,0.423751,True,0.5588024659179471,0.4280946997807154
49.472,TARGET_2,0.552237,0.432809,,,False,0.5605287867056986,0.4295645937143597
49.536,TARGET_2,0.550338,0.431092,,,False,0.5622551074934501,0.43103448764800395
49.6,TARGET_2,0.548438,0.429376,0.566981,0.435998,True,0.5656678490197046,0.43446856550704027
49.664,TARGET_2,0.546539,0.427659,,,False,0.5674846883590036,0.4360438869178498
49.728,TARGET_2,0.54464,0.425942,0.531519,0.433283,True,0.5491442203060759,0.43530580344226666
49.792,TARGET_2,0.542741,0.424226,,,False,0.5498867399549081,0.4367578278088275
49.856,TARGET_2,0.540842,0.422509,0.542423,0.41242,True,0.5463166506362743,0.4246565948898758
49.92,TARGET_2,0.538943,0.420792,0.545554,0.43756,True,0.5462639530655693,0.430783351662698
49.984,TARGET_2,0.537044,0.419076,0.556018,0.406459,True,0.5505823377056612,0.4213175611832697
50.048,TARGET_2,0.535145,0.417359,0.525627,0.429718,True,0.5409520887229814,0.4249660088547293
50.112,TARGET_2,0.533246,0.415642,0.539378,0.421205,True,0.5403985403012459,0.423844508012362
50.176,TARGET_2,0.531346,0.413926,0.526209,0.430752,True,0.5348225789269208,0.4269018208028242
50.24,TARGET_2,0.529447,0.412209,0.531107,0.412879,True,0.5332107013498968,0.42175335152341104
50.304,TARGET_2,0.527548,0.410492,0.534771,0.392771,True,0.5336407852603596,0.4104893865329145
50.368,TARGET_2,0.525649,0.408776,,,False,0.5333721720818522,0.4101789020250175
50.432,TARGET_2,0.52375,0.407059,0.52086,0.406666,True,0.5271578000508169,0.40831324859505913
50.496,TARGET_2,0.521851,0.405342,0.531414,0.424919,True,0.5286469207559519,0.41522702004635925
50.56,TARGET_2,0.519952,0.403626,0.529381,0.422255,True,0.5286620780322797,0.4181066126938067
50.624,TARGET_2,0.518053,0.401909,0.511869,0.418708,True,0.5216574270709301,0.4184480759979758
50.688,TARGET_2,0.516154,0.400192,0.498876,0.39344,True,0.51210369533373,0.4086097615613414
50.752,TARGET_2,0.514254,0.398476,0.521015,0.38659,True,0.5148460599943742,0.39964898588628117
50.816,TARGET_2,0.512355,0.396759,0.524807,0.408372,True,0.5181365970951024,0.4025804745879285
50.88,TARGET_2,0.510456,0.395042,0.521813,0.376706,True,0.5190863939254885,0.39194589153735515
50.944,TARGET_2,0.508557,0.393325,,,False,0.5183505699164515,0.3907327936826278
51.008,TARGET_2,0.506658,0.391609,0.498443,0.37855,True,0.5083049134593649,0.384192792860533
51.072,TARGET_2,0.504759,0.389892,0.487099,0.389224,True,0.4984744286721153,0.3854962402377713
51.136,TARGET_2,0.50286,0.388175,,,False,0.49674876682844804,0.3841437144890793
51.2,TARGET_2,0.500961,0.386459,0.518509,0.404061,True,0.5066741234273323,0.39334283955440774
51.264,TARGET_2,0.499062,0.384742,0.481682,0.383097,True,0.49522375702364746,0.38846230129682663
51.328,TARGET_2,0.497162,0.383025,,,False,0.49356740684774797,0.3874621936123473
51.392,TARGET_2,0.495263,0.381309,0.489762,0.370455,True,0.49084298900021983,0.3785066647328409
51.456,TARGET_2,0.493364,0.379592,0.489883,0.391134,True,0.48945570280389283,0.3831718840223491
51.52,TARGET_2,0.491465,0.377875,,,False,0.4877590088690674,0.3820717008688958
51.584,TARGET_2,0.489566,0.376159,0.480003,0.376964,True,0.4830507175632354,0.37897970346794646
51.648,TARGET_2,0.487667,0.374442,0.478893,0.385328,True,0.48019359166732684,0.3810488760482508
51.712,TARGET_2,0.485768,0.372725,0.474141,0.365514,True,0.47658058442470186,0.3740673866864204
51.776,TARGET_2,0.483869,0.371009,0.464801,0.377333,True,0.47065092882844756,0.3745648842272202
51.84,TARGET_2,0.48197,0.369292,0.501233,0.364501,True,0.48147396086413213,0.36980633765040566
51.904,TARGET_2,0.48007,0.367575,,,False,0.47997593618424567,0.36835601702711146
51.968,TARGET_2,0.478171,0.365859,0.461666,0.372293,True,0.4703061554937492,0.3695242999178598
52.032,TARGET_2,0.476272,0.364142,0.462915,0.364818,True,0.46601662430900836,0.36675611132356356
52.096,TARGET_2,0.474373,0.362425,0.480564,0.358064,True,0.4707390965126809,0.3623812132441701
52.16,TARGET_2,0.472474,0.360709,,,False,0.46903802027796526,0.36082892084518575
52.224,TARGET_2,0.470575,0.358992,0.466054,0.34695,True,0.46670887437766667,0.35324208512632227
52.288,TARGET_2,0.468676,0.357275,0.47331,0.370478,True,0.4685683802478722,0.3596032897736943
52.352,TARGET_2,0.466777,0.355559,0.472564,0.370204,True,0.469296355832066,0.36309930248492867
52.416,TARGET_2,0.464878,0.353842,0.454676,0.373634,True,0.462587857969561,0.3666302575939481
52.48,TARGET_2,0.462978,0.352125,0.469094,0.360355,True,0.46414691077050785,0.3635948675547749
52.544,TARGET_2,0.461079,0.350409,0.466236,0.359814,True,0.464054828303056,0.3614829036944382
52.608,TARGET_2,0.45918,0.348692,0.472502,0.351361,True,0.4665269317374668,0.35682449879227285
52.672,TARGET_2,0.457281,0.346975,0.464065,0.347812,True,0.464812849671824,0.3524851013271521
52.736,TARGET_2,0.455382,0.345259,0.445781,0.343769,True,0.4565251426861551,0.3481593835770012
52.8,TARGET_2,0.453483,0.343542,0.461398,0.349965,True,0.4574577437655101,0.34789954136054074
52.864,TARGET_2,0.451584,0.341825,0.44135,0.354867,True,0.4501758869319141,0.3497282740191757
52.928,TARGET_2,0.449685,0.340109,0.454397,0.354803,True,0.4507417780420886,0.35092248615289967
52.992,TARGET_2,0.447786,0.338392,0.429319,0.333843,True,0.44124153581723924,0.34343648297987917
53.056,TARGET_2,0.445886,0.336675,0.43295,0.33471,True,0.4366719415020156,0.3390422011105079
53.12,TARGET_2,0.443987,0.334959,0.450786,0.341943,True,0.440885529981188,0.33915245717215015
53.184,TARGET_2,0.442088,0.333242,0.436432,0.318581,True,0.43797225379589944,0.3300367524942981
53.248,TARGET_2,0.440189,0.331525,0.456109,0.31762,True,0.44396371755847236,0.3238928585668708
53.312,TARGET_2,0.43829,0.329808,,,False,0.4424497503032239,0.3216254086402202
53.376,TARGET_2,0.436391,0.328092,0.428188,0.346703,True,0.43474589462624047,0.33263577759499646
53.44,TARGET_2,0.434492,0.326375,0.452879,0.307265,True,0.44148318733589886,0.320854795864583
53.504,TARGET_2,0.432593,0.324658,0.430755,0.317534,True,0.4362787802419507,0.31825601007245685
53.568,TARGET_2,0.430694,0.322942,0.44412,0.336316,True,0.43846696077182734,0.32422076573264813
53.632,TARGET_2,0.428794,0.321225,0.421639,0.321148,True,0.4309427857207644,0.32198945288973113
53.696,TARGET_2,0.426895,0.319508,0.443404,0.338113,True,0.43484009031227805,0.32735010954813515
53.76,TARGET_2,0.424996,0.317792,0.431066,0.316407,True,0.43249346179911746,0.32222577544652503
53.824,TARGET_2,0.423097,0.316075,,,False,0.4310298537171183,0.32070090551747543
53.888,TARGET_2,0.421198,0.314358,0.424925,0.300173,True,0.4273125566983719,0.3099485707143005
53.952,TARGET_2,0.419299,0.312642,0.429624,0.302518,True,0.4274008143351157,0.305593936810322
54.016,TARGET_2,0.4174,0.310925,0.413056,0.302453,True,0.42064988017966237,0.30303081307407903
54.08,TARGET_2,0.415501,0.309208,0.412061,0.317685,True,0.4161364017922762,0.3075951752639799
54.144,TARGET_2,0.413602,0.307492,0.402532,0.326563,True,0.40955896576839795,0.3140472623780895
54.208,TARGET_2,0.411702,0.305775,,,False,0.40736049141344194,0.3126999753226096
54.272,TARGET_2,0.409803,0.304058,,,False,0.4051620170584859,0.31135268826712975
54.336,TARGET_2,0.407904,0.302342,0.393776,0.314537,True,0.39782998021567223,0.31253744338011324
54.4,TARGET_2,0.4085,0.299852,,,False,0.39535414332740315,0.3113269606650815
54.464,TARGET_2,0.409096,0.297362,,,False,0.3928783064391341,0.3101164779500497
54.528,TARGET_2,0.409692,0.294873,,,False,0.390402469550865,0.30890599523501794
54.592,TARGET_2,0.410288,0.292383,0.410318,0.295032,True,0.4024646903395996,0.29947346548574905
54.656,TARGET_2,0.410885,0.289893,0.39466,0.278162,True,0.39780592899607264,0.28835334393745277
54.72,TARGET_2,0.411481,0.287404,0.427895,0.283544,True,0.40959359427400754,0.2850803495988222
54.784,TARGET_2,0.412077,0.284914,0.404725,0.286222,True,0.4069255326390465,0.28424995891488214
54.848,TARGET_2,0.412673,0.282425,0.407035,0.272521,True,0.4062269487324099,0.2782918361385788
54.912,TARGET_2,0.413269,0.279935,0.414179,0.294166,True,0.4086565200908375,0.28319327853194914
54.976,TARGET_2,0.413865,0.277445,0.417111,0.270887,True,0.411398327754655,0.27715776506078627
55.04,TARGET_2,0.414461,0.274956,0.402589,0.262823,True,0.40743120685795947,0.2701834593478737
55.104,TARGET_2,0.415057,0.272466,0.413707,0.273914,True,0.4093264560941456,0.2701951387755881
55.168,TARGET_2,0.415653,0.269976,,,False,0.40851447117172257,0.26790851270648974
55.232,TARGET_2,0.416249,0.267487,0.414406,0.255888,True,0.41095783206451564,0.2608949377104187
55.296,TARGET_2,0.416845,0.264997,0.410238,0.263528,True,0.41028831506499386,0.26057429655927966
55.36,TARGET_2,0.417441,0.262507,0.39957,0.267756,True,0.40552928697364,0.2620789962617575
55.424,TARGET_2,0.418037,0.260018,,,False,0.4046663041174776,0.2598722010383526
55.488,TARGET_2,0.418633,0.257528,,,False,0.40380332126131524,0.25766540581494773
55.552,TARGET_2,0.419229,0.255039,0.417902,0.253894,True,0.4113432331771506,0.25457988077423327
55.616,TARGET_2,0.419826,0.252549,0.418311,0.249233,True,0.41429508695070943,0.25091643133625663
55.68,TARGET_2,0.420422,0.250059,0.401301,0.233469,True,0.408724507374294,0.24225985654072676
55.744,TARGET_2,0.421018,0.24757,0.403532,0.25297,True,0.4063150396195806,0.24499647230923524
55.808,TARGET_2,0.421614,0.24508,0.429016,0.239869,True,0.4149947683364423,0.24152221656886516
55.872,TARGET_2,0.42221,0.24259,0.433071,0.245172,True,0.4221031553461717,0.2414997920764034
55.936,TARGET_2,0.422806,0.240101,,,False,0.4223996361681494,0.23919663361414323
56.0,TARGET_2,0.423402,0.237611,0.427895,0.239954,True,0.42522172927127483,0.23838027512958654
56.064,TARGET_2,0.423998,0.235121,0.405214,0.232794,True,0.41686742510092833,0.23471227952393753
56.128,TARGET_2,0.424594,0.232632,0.421444,0.239041,True,0.41871008339869287,0.23512309513696142
56.192,TARGET_2,0.42519,0.230142,0.442019,0.238423,True,0.4280868276819313,0.23515746458027115
56.256,TARGET_2,0.425786,0.227653,,,False,0.42866208493270386,0.23312887018745848
56.32,TARGET_2,0.426382,0.225163,0.41134,0.214397,True,0.4205205904930675,0.2229650842100111
56.384,TARGET_2,0.426978,0.222673,0.440477,0.215949,True,0.4291634838538082,0.21853436306332583
56.448,TARGET_2,0.427574,0.220184,0.421509,0.230253,True,0.4263659916255023,0.22180197812216096
56.512,TARGET_2,0.42817,0.217694,0.422196,0.234132,True,0.4249217154272317,0.22539071697384067
56.576,TARGET_2,0.428767,0.215204,0.440435,0.221799,True,0.43125803257459244,0.22279721134245356
56.64,TARGET_2,0.429363,0.212715,0.41167,0.207646,True,0.4238656816187569,0.2156013283225871
56.704,TARGET_2,0.429959,0.210225,0.428879,0.191276,True,0.42595194062093594,0.20460221340489582
56.768,TARGET_2,0.430555,0.207735,0.421384,0.226072,True,0.42431052724555535,0.21143468330552226
56.832,TARGET_2,0.431151,0.205246,0.438744,0.19251,True,0.43012350548358014,0.2026066982424359
56.896,TARGET_2,0.431747,0.202756,,,False,0.43060879158562976,0.20001873800890896
56.96,TARGET_2,0.432343,0.200266,0.436351,0.181073,True,0.433646732365951,0.1894877732028027
57.024,TARGET_2,0.432939,0.197777,0.448021,0.211312,True,0.44018382400027056,0.19714460602988856
57.088,TARGET_2,0.433535,0.195287,0.450721,0.209435,True,0.44505724122580625,0.20073156017105415
57.152,TARGET_2,0.434131,0.192798,0.448805,0.185606,True,0.4472611477210353,0.19340877404960338
57.216,TARGET_2,0.434727,0.190308,0.446853,0.207118,True,0.44783892056118546,0.19741829369439157
57.28,TARGET_2,0.435323,0.187818,0.424113,0.180078,True,0.4391537712613338,0.18931619760275195
57.344,TARGET_2,0.435919,0.185329,0.444013,0.185861,True,0.4414632740848723,0.1865132140802772
57.408,TARGET_2,0.436515,0.182839,0.425011,0.19357,True,0.43539453960884106,0.18785612874207672
57.472,TARGET_2,0.437111,0.180349,0.439012,0.18977,True,0.4370374639617252,0.18729056715734277
57.536,TARGET_2,0.437708,0.17786,,,False,0.43746011660299094,0.18519270547774921
57.6,TARGET_2,0.438304,0.17537,0.454481,0.190476,True,0.44594218950690784,0.1866788305935166
57.664,TARGET_2,0.4389,0.17288,0.423911,0.189726,True,0.4369659303283084,0.18690594539758174
57.728,TARGET_2,0.439496,0.170391,0.43216,0.167286,True,0.4351919923528854,0.1778280152854113
57.792,TARGET_2,0.440092,0.167901,0.457464,0.154801,True,0.4442441083181673,0.16728760321990216
57.856,TARGET_2,0.440688,0.165412,0.45118,0.17235,True,0.4474242469040825,0.16770276182938887
57.92,TARGET_2,0.441284,0.162922,0.424269,0.154026,True,0.4387527052427103,0.1607840014530001
57.984,TARGET_2,0.44188,0.160432,0.431335,0.140806,True,0.43600100649167983,0.15122539464191173
58.048,TARGET_2,0.442476,0.157943,0.458503,0.161911,True,0.4449876446724043,0.15357316631621898
58.112,TARGET_2,0.443072,0.155453,0.441373,0.165947,True,0.44393934240622834,0.1567737116333344
58.176,TARGET_2,0.443668,0.152963,0.459305,0.143064,True,0.4503442960426348,0.1498571916841766
58.24,TARGET_2,0.444264,0.150474,0.452273,0.159367,True,0.4516318110887309,0.15197720240917695
58.304,TARGET_2,0.44486,0.147984,0.426561,0.164857,True,0.442250129687206,0.1555951990783565
58.368,TARGET_2,0.445456,0.145494,0.455526,0.136123,True,0.44769267312668626,0.14661793513759985
58.432,TARGET_2,0.446052,0.143005,0.441689,0.135072,True,0.4456808089213263,0.14054340934789641
58.496,TARGET_2,0.446649,0.140515,0.466418,0.124893,True,0.45416126587498795,0.13272297841228062
58.56,TARGET_2,0.447245,0.138025,0.453414,0.124566,True,0.45441330068211966,0.1276933590644089
58.624,TARGET_2,0.447841,0.135536,0.452307,0.143125,True,0.4541053357866223,0.1319279452368031
58.688,TARGET_2,0.448437,0.133046,0.428549,0.114925,True,0.4444784015525426,0.1235776897551585
58.752,TARGET_2,0.449033,0.130557,0.465911,0.1172,True,0.4530899512866259,0.1192391621380272
58.816,TARGET_2,0.449629,0.128067,,,False,0.4537787697526746,0.1161607290726534
58.88,TARGET_2,0.450225,0.125577,0.463587,0.107585,True,0.458895510631478,0.11041308873996918
58.944,TARGET_2,0.450821,0.123088,,,False,0.4598293136446969,0.10718697591132723
59.008,TARGET_2,0.451417,0.120598,0.448604,0.118993,True,0.4545264543339688,0.11167115689745812
59.072,TARGET_2,0.452013,0.118108,0.460358,0.128705,True,0.45742172947419496,0.11758109102977524
59.136,TARGET_2,0.452609,0.115619,0.459439,0.135535,True,0.4586767583925323,0.1236161373338936
59.2,TARGET_2,0.453205,0.113129,0.43646,0.120867,True,0.45019259100819714,0.12139221935715475
59.264,TARGET_2,0.453801,0.110639,0.443045,0.100872,True,0.44749070099709015,0.11208672698266212
59.328,TARGET_2,0.454397,0.10815,0.468762,0.120692,True,0.45596906915945046,0.11410832742885924
59.392,TARGET_2,0.454993,0.10566,0.453142,0.123387,True,0.45517837431443314,0.11653664912994437
59.456,TARGET_2,0.45559,0.103171,0.439027,0.114907,True,0.4490700614408629,0.11479812308657722
59.52,TARGET_2,0.456186,0.100681,0.45349,0.106323,True,0.45087924227912407,0.11035331075601607
59.584,TARGET_2,0.456782,0.098191,0.442585,0.094566,True,0.44771566672393165,0.10292557283577114
59.648,TARGET_2,0.457378,0.095702,0.446177,0.08295,True,0.4471109750617938,0.09365448072975599
59.712,TARGET_2,0.457974,0.093212,0.459101,0.082696,True,0.45183870998918785,0.08771301367288775
59.776,TARGET_2,0.45857,0.090722,0.444896,0.096723,True,0.44923652935631686,0.08956130040861707
59.84,TARGET_2,0.459166,0.088233,0.468367,0.106961,True,0.4568548408437865,0.09488886224365903
59.904,TARGET_2,0.459762,0.085743,0.453228,0.066425,True,0.4557244078316798,0.08233701607464278
59.968,TARGET_2,0.460358,0.083253,0.451074,0.07731,True,0.45413337558464945,0.07870486088149763
60.032,TARGET_2,0.460954,0.080764,0.447923,0.076342,True,0.4518569664114168,0.07609585425567118
60.096,TARGET_2,0.46155,0.078274,,,False,0.45201159540102154,0.07333473913793012
60.16,TARGET_2,0.462146,0.075785,0.447181,0.091401,True,0.44974559969925965,0.08068656109237023
60.224,TARGET_2,0.462742,0.073295,0.463788,0.068469,True,0.45579435274585517,0.07417905960807211
60.288,TARGET_2,0.463338,0.070805,0.463935,0.057337,True,0.4593330617827479,0.06584880638272353
60.352,TARGET_2,0.463934,0.068316,,,False,0.459863619925035,0.06308246922406856
60.416,TARGET_2,0.464531,0.065826,0.464127,0.065853,True,0.46222147569764527,0.0630265495026107
60.48,TARGET_2,0.465127,0.063336,0.465541,0.06753,True,0.4640117680442432,0.06347972086233378
60.544,TARGET_2,0.465723,0.060847,0.449998,0.064763,True,0.4586843488019839,0.06255912533276783
60.608,TARGET_2,0.466319,0.058357,0.462152,0.04369,True,0.4602913004633747,0.053577304967966755
