time,target,true_x,true_z,meas_x,meas_z,ekf_x,ekf_z
25.728,TARGET_2,0.579843,-0.418181,0.582045,-0.420048,0.5807956259724533,-0.4237286739910858
25.792,TARGET_2,0.57901,-0.41576,0.568369,-0.413357,0.5712564997718104,-0.41579390890494594
25.856,TARGET_2,0.578178,-0.41334,0.594588,-0.401777,0.5892157021811866,-0.404437579467701
25.92,TARGET_2,0.577345,-0.410919,0.585998,-0.41048,0.5867685983493298,-0.4089276351968424
25.984,TARGET_2,0.576512,-0.408498,0.573711,-0.404264,0.5768063885100988,-0.40506982795952357
26.048,TARGET_2,0.57568,-0.406077,0.555968,-0.406499,0.5608522988221999,-0.40610115057189433
26.112,TARGET_2,0.574847,-0.403656,0.564524,-0.393292,0.5637263175591716,-0.39567154623141465
26.176,TARGET_2,0.574014,-0.401236,0.582373,-0.381656,0.5781249993383537,-0.3838679738501061
26.24,TARGET_2,0.573182,-0.398815,0.579047,-0.3904,0.5789091651410132,-0.3883380850555241
26.304,TARGET_2,0.572349,-0.396394,0.589738,-0.412501,0.5871800629352528,-0.4072521903295708
26.368,TARGET_2,0.571516,-0.393973,0.584503,-0.397726,0.5851616328662149,-0.39976369752496277
26.432,TARGET_2,0.570683,-0.391553,0.573802,-0.384224,0.5765760200245909,-0.3872299124034922
26.496,TARGET_2,0.569851,-0.389132,0.576598,-0.377856,0.5767308165437,-0.37923850307271617
26.56,TARGET_2,0.569018,-0.386711,0.577306,-0.398013,0.5771595150248452,-0.3937362246302376
26.624,TARGET_2,0.568185,-0.38429,0.577802,-0.368662,0.5778367635548411,-0.3734898631438931
26.688,TARGET_2,0.567353,-0.381869,0.550768,-0.393386,0.5569996841227246,-0.38899487807607747
26.752,TARGET_2,0.56652,-0.379449,0.560623,-0.373148,0.5598472798342091,-0.376249849837711
26.816,TARGET_2,0.565687,-0.377028,0.578264,-0.385544,0.5739727612437653,-0.38326925482483015
26.88,TARGET_2,0.564854,-0.374607,0.5759,-0.384293,0.5754646109518243,-0.3839414152756424
26.944,TARGET_2,0.564022,-0.372186,0.54821,-0.357706,0.5547360851725268,-0.3628459545141734
27.008,TARGET_2,0.563189,-0.369765,0.566077,-0.384896,0.5634327246272445,-0.37988081573530424
27.072,TARGET_2,0.562356,-0.367345,0.549148,-0.368461,0.5525570512196493,-0.37072880548755616
27.136,TARGET_2,0.561524,-0.364924,0.543483,-0.362418,0.5456880217023633,-0.36380781088795183
27.2,TARGET_2,0.560691,-0.362503,0.550519,-0.354106,0.5495053453925263,-0.3555375479544204
27.264,TARGET_2,0.559858,-0.360082,0.573621,-0.378831,0.5680227391410758,-0.3735446430373195
27.328,TARGET_2,0.559025,-0.357662,0.568453,-0.345993,0.5685865106120526,-0.3513425302927622
27.392,TARGET_2,0.558193,-0.355241,0.563439,-0.335451,0.5649150433979604,-0.33785821108478814
27.456,TARGET_2,0.55736,-0.35282,0.55654,-0.342869,0.5585983275923951,-0.3409312428773141
27.52,TARGET_2,0.556527,-0.350399,0.574618,-0.352795,0.5709960844493893,-0.3496907275353536
27.584,TARGET_2,0.555695,-0.347978,0.541621,-0.358226,0.5484166852197594,-0.3564478651037182
27.648,TARGET_2,0.554862,-0.345558,0.541854,-0.365412,0.5433067779951877,-0.3637972110839653
27.712,TARGET_2,0.554029,-0.343137,0.564567,-0.362636,0.5595696369517829,-0.3630574093086306
27.776,TARGET_2,0.553196,-0.340716,0.556135,-0.331736,0.5570953229397431,-0.3379996583306901
27.84,TARGET_2,0.552364,-0.338295,0.546054,-0.321104,0.5488067325359315,-0.32376609155337094
27.904,TARGET_2,0.551531,-0.335874,0.553025,-0.338928,0.552112635360789,-0.33497939937077836
27.968,TARGET_2,0.550698,-0.333454,0.557353,-0.325407,0.5562553282563735,-0.3267769349333288
28.032,TARGET_2,0.549866,-0.331033,0.565942,-0.322715,0.5638352931720556,-0.3227821358207483
28.096,TARGET_2,0.549033,-0.328612,0.536102,-0.341437,0.5424753762376406,-0.3372703876455536
28.16,TARGET_2,0.5482,-0.326191,0.544446,-0.322239,0.544051804932691,-0.325145899415364
28.224,TARGET_2,0.547368,-0.323771,0.5671,-0.331544,0.5617412277848303,-0.32980957095289426
28.288,TARGET_2,0.546535,-0.32135,0.537512,-0.3099,0.5432971227371366,-0.3136480750045033
28.352,TARGET_2,0.545702,-0.318929,0.528072,-0.311884,0.5316672014623627,-0.3116325485188228
28.416,TARGET_2,0.544869,-0.316508,0.561818,-0.316195,0.554851614669215,-0.31466813386230674
28.48,TARGET_2,0.544037,-0.314087,0.540464,-0.304763,0.5439144296787963,-0.30634088635897
28.544,TARGET_2,0.543204,-0.311667,0.555021,-0.329571,0.5524109108102978,-0.324449919077178
28.608,TARGET_2,0.542371,-0.309246,0.54522,-0.305974,0.5469895905579271,-0.3096960007636331
28.672,TARGET_2,0.541539,-0.306825,0.534041,-0.291253,0.5372155632202037,-0.29452263890879515
28.736,TARGET_2,0.540706,-0.304404,0.523556,-0.307145,0.5267347164524416,-0.3039887218166324
28.8,TARGET_2,0.539873,-0.301984,0.558347,-0.30511,0.5509983277130335,-0.30450210984972265
28.864,TARGET_2,0.53904,-0.299563,0.522756,-0.293087,0.5294351340401172,-0.2951601920694999
28.928,TARGET_2,0.538208,-0.297142,0.538225,-0.30248,0.5361927989650153,-0.30057408543884934
28.992,TARGET_2,0.537375,-0.294721,0.52694,-0.29413,0.5291521661209856,-0.2952027406246337
29.056,TARGET_2,0.536542,-0.2923,0.528073,-0.28202,0.5284103669281242,-0.28424477108567636
29.12,TARGET_2,0.53571,-0.28988,0.532848,-0.293469,0.5318471160841461,-0.2910297262238101
29.184,TARGET_2,0.534877,-0.287459,0.544676,-0.284552,0.5417507103739659,-0.2854417403491111
29.248,TARGET_2,0.534044,-0.285038,0.550629,-0.269512,0.5487120725689582,-0.27207963943571817
29.312,TARGET_2,0.533211,-0.282617,0.550487,-0.262903,0.550258555744604,-0.26381045404620396
29.376,TARGET_2,0.532379,-0.280196,0.529611,-0.293221,0.5342920003023015,-0.28662688665288955
29.44,TARGET_2,0.531546,-0.277776,0.521905,-0.286755,0.5247992257654358,-0.2867860156173782
29.504,TARGET_2,0.530713,-0.275355,0.529093,-0.280451,0.5281020029412716,-0.28170727731778145
29.568,TARGET_2,0.529881,-0.272934,0.522571,-0.282478,0.5238729727120853,-0.28220072544066077
29.632,TARGET_2,0.529048,-0.270513,0.534116,-0.279303,0.5317293576989883,-0.2797462263375632
29.696,TARGET_2,0.528215,-0.268093,0.541631,-0.267985,0.5393545161814227,-0.2700599075790983
29.76,TARGET_2,0.527382,-0.265672,0.516252,-0.252462,0.5217150395150314,-0.2554447039792371
29.824,TARGET_2,0.52655,-0.263251,0.537024,-0.282569,0.5334899598271913,-0.27645892494004354
29.888,TARGET_2,0.525717,-0.26083,0.539386,-0.27454,0.5380126197586439,-0.2748874887845528
29.952,TARGET_2,0.524884,-0.258409,0.523768,-0.251746,0.5271871972934096,-0.25620366372832737
30.016,TARGET_2,0.524052,-0.255989,0.510486,-0.264421,0.5143855476230175,-0.262230728312273
30.08,TARGET_2,0.523219,-0.253568,0.507236,-0.267108,0.5089056997236423,-0.26587450985874467
30.144,TARGET_2,0.522386,-0.251147,0.5354,-0.252608,0.529213294635055,-0.2550230734540987
30.208,TARGET_2,0.521554,-0.248726,0.54144,-0.241152,0.5386375016883485,-0.24333068551217882
30.272,TARGET_2,0.520721,-0.246305,0.519622,-0.263562,0.5240070130513278,-0.25889211269420004
30.336,TARGET_2,0.519888,-0.243885,0.512307,-0.25714,0.5150453319394699,-0.257377404019006
30.4,TARGET_2,0.519055,-0.241464,0.534086,-0.253049,0.5296242365937368,-0.2537523325731645
30.464,TARGET_2,0.518223,-0.239043,0.52597,-0.253927,0.526826919923272,-0.25366146482036855
30.528,TARGET_2,0.51739,-0.236622,0.505938,-0.22048,0.5108328504021632,-0.22669937569691143
30.592,TARGET_2,0.516557,-0.234202,0.502037,-0.245818,0.5040326061346838,-0.24105225821110143
30.656,TARGET_2,0.515725,-0.231781,0.514326,-0.216261,0.5118608167746751,-0.22067438081464194
30.72,TARGET_2,0.514892,-0.22936,0.531886,-0.237403,0.5273102096126079,-0.23319146819397288
30.784,TARGET_2,0.514059,-0.226939,0.531172,-0.244132,0.5302814606937996,-0.2416224303306166
30.848,TARGET_2,0.513226,-0.224518,0.521932,-0.233405,0.5239104414892655,-0.23497406708449667
30.912,TARGET_2,0.512394,-0.222098,0.526959,-0.218506,0.5263023023001348,-0.22143885781208722
30.976,TARGET_2,0.511561,-0.219677,0.521918,-0.223523,0.5229711228311793,-0.22247012033331795
31.04,TARGET_2,0.510728,-0.217256,0.50151,-0.216826,0.5065297620541825,-0.21745805573713026
31.104,TARGET_2,0.509896,-0.214835,0.498195,-0.222273,0.5001229770985473,-0.22078872358391094
31.168,TARGET_2,0.509063,-0.212415,0.519772,-0.226898,0.515185401314609,-0.22538977416454425
31.232,TARGET_2,0.50823,-0.209994,0.512002,-0.203837,0.5127519566010778,-0.20788323906501935
31.296,TARGET_2,0.507397,-0.207573,0.512594,-0.189237,0.5126402171146099,-0.19215236667847907
31.36,TARGET_2,0.506565,-0.205152,0.502742,-0.211902,0.5049905735420321,-0.20699053208428067
31.424,TARGET_2,0.505732,-0.202731,0.522509,-0.214416,0.5184347075807488,-0.21259863767114717
31.488,TARGET_2,0.504899,-0.200311,0.516274,-0.204508,0.5167798532879091,-0.2059404020244349
31.552,TARGET_2,0.504067,-0.19789,0.514518,-0.2154,0.515046827882842,-0.2132400518111111
31.616,TARGET_2,0.503234,-0.195469,0.498183,-0.193885,0.5021351818669924,-0.19759631143492298
31.68,TARGET_2,0.502401,-0.193048,0.511865,-0.194896,0.5095938036670772,-0.19486992180807552
31.744,TARGET_2,0.501569,-0.190627,0.492072,-0.201305,0.4961467373279361,-0.19952344433256688
31.808,TARGET_2,0.500736,-0.188207,0.496828,-0.187701,0.4966472560384991,-0.18969799457281575
31.872,TARGET_2,0.499903,-0.185786,0.482835,-0.186919,0.48602168223832953,-0.1868714479344086
31.936,TARGET_2,0.49907,-0.183365,0.51649,-0.178035,0.5093686522865538,-0.17924001273956655
32.0,TARGET_2,0.498238,-0.180944,0.484942,-0.194607,0.4905982741640835,-0.19095732910164595
32.064,TARGET_2,0.497405,-0.178524,0.513524,-0.191894,0.5081573462276747,-0.19158993473102404
32.128,TARGET_2,0.496572,-0.176103,0.51572,-0.191816,0.5139463908833809,-0.1916933522458315
32.192,TARGET_2,0.49574,-0.173682,0.481981,-0.164388,0.48944424693786637,-0.16956943103457783
32.256,TARGET_2,0.494907,-0.171261,0.493629,-0.164404,0.4926271024479203,-0.16459049985018198
32.32,TARGET_2,0.494074,-0.16884,0.508062,-0.182088,0.5045191567331612,-0.17788066611984804
32.384,TARGET_2,0.493241,-0.16642,0.501556,-0.14649,0.5022922879787511,-0.15232433234615664
32.448,TARGET_2,0.492409,-0.163999,0.495899,-0.18037,0.4973613309241773,-0.17390452223253416
32.512,TARGET_2,0.491576,-0.161578,0.495084,-0.145294,0.49563307267428497,-0.15068600570099988
32.576,TARGET_2,0.490743,-0.159157,0.498345,-0.175754,0.49771936441324693,-0.1700147581507297
32.64,TARGET_2,0.489911,-0.156736,0.495774,-0.160976,0.4962355539961346,-0.1626354236741853
32.704,TARGET_2,0.489078,-0.154316,0.492749,-0.153253,0.49357294178702094,-0.15474708584268823
32.768,TARGET_2,0.488245,-0.151895,0.469456,-0.141485,0.4750749196641938,-0.1435263772869259
32.832,TARGET_2,0.487412,-0.149474,0.481737,-0.168718,0.4801965358646435,-0.16304931910076703
32.896,TARGET_2,0.48658,-0.147053,0.489502,-0.152407,0.4873092572253044,-0.15447095451605403
32.96,TARGET_2,0.485747,-0.144633,0.478992,-0.146174,0.4809234773439897,-0.14748424099346405
33.024,TARGET_2,0.484914,-0.142212,0.465105,-0.161796,0.46879199676544053,-0.15853567980058106
33.088,TARGET_2,0.484082,-0.139791,0.500046,-0.13017,0.49265629677917394,-0.13569788940629124
33.152,TARGET_2,0.483249,-0.13737,0.47457,-0.120029,0.4786929197536096,-0.12227737080279358
33.216,TARGET_2,0.482416,-0.134949,0.478044,-0.153124,0.4781730822733726,-0.1460671935758786
33.28,TARGET_2,0.481583,-0.132529,0.463587,-0.13465,0.46692612235910047,-0.1366933003138133
33.344,TARGET_2,0.480751,-0.130108,0.46454,-0.117658,0.4649369674288602,-0.12089878926419387
33.408,TARGET_2,0.479918,-0.127687,0.468516,-0.140201,0.4676680307907248,-0.13558325561317236
33.472,TARGET_2,0.479085,-0.125266,0.475271,-0.133955,0.47346176913397414,-0.13407114795973024
33.536,TARGET_2,0.478253,-0.122846,0.484666,-0.103084,0.48187551045622967,-0.10892105861415466
33.6,TARGET_2,0.47742,-0.120425,0.460939,-0.112089,0.4656459723080163,-0.11041088725763543
33.664,TARGET_2,0.476587,-0.118004,0.459577,-0.121388,0.46087503789962975,-0.11840852965459103
33.728,TARGET_2,0.475755,-0.115583,0.482994,-0.129381,0.47788204090154973,-0.12698228884524962
33.792,TARGET_2,0.474922,-0.113162,0.491305,-0.099743,0.4879922223348635,-0.10516497119253093
33.856,TARGET_2,0.474089,-0.110742,0.454414,-0.092728,0.46201254195800034,-0.09430766080757809
33.92,TARGET_2,0.473256,-0.108321,0.471696,-0.119164,0.4694449678679906,-0.11339363453790269
33.984,TARGET_2,0.472424,-0.1059,0.485487,-0.095969,0.4815877500191176,-0.09934108313069795
34.048,TARGET_2,0.471591,-0.103479,0.454672,-0.101886,0.4608253143155953,-0.1006903854782059
34.112,TARGET_2,0.470758,-0.101058,0.474591,-0.112203,0.4713962250160274,-0.10958153297468212
34.176,TARGET_2,0.469926,-0.098638,0.469516,-0.091214,0.46978151145708663,-0.09473675563700606
34.24,TARGET_2,0.469093,-0.096217,0.463975,-0.101153,0.46525480187835455,-0.09932679301295926
34.304,TARGET_2,0.46826,-0.093796,0.459141,-0.10637,0.4605432683672853,-0.10462239783891766
34.368,TARGET_2,0.467427,-0.091375,0.480546,-0.091497,0.4757519257342693,-0.09412580648341698
34.432,TARGET_2,0.466595,-0.088955,0.463386,-0.092332,0.4661620641140378,-0.09225046961620281
34.496,TARGET_2,0.465762,-0.086534,0.46164,-0.07822,0.46245864671847164,-0.08052581332477697
34.56,TARGET_2,0.464929,-0.084113,0.447284,-0.084674,0.4506132669289354,-0.08300285139766697
34.624,TARGET_2,0.464097,-0.081692,0.465814,-0.094955,0.46228101512580816,-0.09215952984651374
34.688,TARGET_2,0.463264,-0.079271,0.454357,-0.069418,0.45592628655687156,-0.07368112478335337
34.752,TARGET_2,0.462431,-0.076851,0.448615,-0.061322,0.44997658473187535,-0.06294420174266933
34.816,TARGET_2,0.461598,-0.07443,0.44488,-0.057876,0.4457082038615276,-0.05783719054872164
34.88,TARGET_2,0.460766,-0.072009,0.443376,-0.085282,0.44384841511041234,-0.0788799818670147
34.944,TARGET_2,0.459933,-0.069588,0.459182,-0.056489,0.45532865231324493,-0.06090165856642086
35.008,TARGET_2,0.4591,-0.067167,0.466986,-0.060466,0.4641362466949518,-0.060088790327219026
35.072,TARGET_2,0.458268,-0.064747,0.46591,-0.051673,0.46529840081617896,-0.05290880338065684
35.136,TARGET_2,0.457435,-0.062326,0.470673,-0.078539,0.46953682538403874,-0.07299948195931803
35.2,TARGET_2,0.456602,-0.059905,0.45532,-0.049665,0.4584260036201001,-0.0542862960273805
35.264,TARGET_2,0.455769,-0.057484,0.455791,-0.056521,0.45628188198938974,-0.055535922939600406
35.328,TARGET_2,0.454937,-0.055064,0.457557,-0.051364,0.4571096181141504,-0.051786141107549304
35.392,TARGET_2,0.454104,-0.052643,0.434594,-0.05915,0.4397309429738265,-0.05703540078769035
35.456,TARGET_2,0.453271,-0.050222,0.445932,-0.042175,0.444225111943634,-0.04482370897498292
35.52,TARGET_2,0.452439,-0.047801,0.436023,-0.036212,0.4376178872318838,-0.03719533812194999
35.584,TARGET_2,0.451606,-0.04538,0.445207,-0.036859,0.44322693068720176,-0.03619914104065448
35.648,TARGET_2,0.450773,-0.04296,0.436484,-0.054897,0.43802442667531133,-0.05051223717354175
35.712,TARGET_2,0.449941,-0.040539,0.444879,-0.059364,0.4433626167324198,-0.05756550068801511
35.776,TARGET_2,0.449108,-0.038118,0.455628,-0.027128,0.4524831379796628,-0.03343302301491083
35.84,TARGET_2,0.448275,-0.035697,0.437451,-0.01768,0.440538131381347,-0.02009125091557397
35.904,TARGET_2,0.447442,-0.033276,0.457139,-0.051921,0.45342126939071903,-0.044887701529325294
35.968,TARGET_2,0.44661,-0.030856,0.461729,-0.033679,0.4597109278818173,-0.03609237217787423
36.032,TARGET_2,0.445777,-0.028435,0.454506,-0.012714,0.45538448956368155,-0.01713795251351579
36.096,TARGET_2,0.444944,-0.026014,0.451084,-0.027957,0.45195475831272147,-0.025057666232882407
36.16,TARGET_2,0.444112,-0.023593,0.46181,-0.029723,0.45947876550515254,-0.028536542844688838
36.224,TARGET_2,0.443279,-0.021173,0.446751,-0.03968,0.44977035850742875,-0.03719196080277674
36.288,TARGET_2,0.442446,-0.018752,0.449506,-0.007276,0.4492095838043266,-0.013234227634359642
36.352,TARGET_2,0.441613,-0.016331,0.456099,-0.001426,0.4541529132584428,-0.003153244799827015
36.416,TARGET_2,0.440781,-0.01391,0.4252,0.003838,0.4314238726710149,0.0035949685709279694
36.48,TARGET_2,0.439948,-0.011489,0.435919,-0.009034,0.43461144427125786,-0.005516542916826206
36.544,TARGET_2,0.439115,-0.009069,0.439435,-0.010979,0.43817456802902155,-0.00937233602527843
36.608,TARGET_2,0.438283,-0.006648,0.440698,-0.006439,0.4399465939955079,-0.006727298891829742
36.672,TARGET_2,0.43745,-0.004227,0.436465,-0.022462,0.43734525913560884,-0.018953663675398982
36.736,TARGET_2,0.436617,-0.001806,0.455909,-0.005522,0.4514960310718359,-0.008524528453200491
36.8,TARGET_2,0.435784,0.000614,0.430049,-0.004845,0.43485398539209524,-0.0051776884591958824
36.864,TARGET_2,0.434952,0.003035,0.436283,-0.000951,0.43574014325866756,-0.0014488339430212523
36.928,TARGET_2,0.434119,0.005456,0.444218,0.001804,0.44207774123938903,0.001432775437929184
36.992,TARGET_2,0.433286,0.007877,0.429099,0.019971,0.43166027534301277,0.016802777175054462
37.056,TARGET_2,0.432454,0.010298,0.419061,0.014241,0.42157655683484435,0.01575468264212735
37.12,TARGET_2,0.431621,0.012718,0.422459,0.012469,0.421946368749294,0.013881047165875699
37.184,TARGET_2,0.430788,0.015139,0.441517,0.013696,0.4368587862367399,0.014027196294197455
37.248,TARGET_2,0.429956,0.01756,0.438572,0.034447,0.4377742006804322,0.030652890847712534
37.312,TARGET_2,0.429123,0.019981,0.421136,0.038535,0.4245224866040136,0.037903980147550545
37.376,TARGET_2,0.42829,0.022402,0.432035,0.031646,0.43003372823029523,0.03373528551331984
37.44,TARGET_2,0.427457,0.024822,0.410879,0.021915,0.4151109572821663,0.02511240217035295
37.504,TARGET_2,0.426625,0.027243,0.433114,0.007799,0.4291200335843743,0.01140226667577125
37.568,TARGET_2,0.425792,0.029664,0.412889,0.014436,0.4166290958630057,0.013861687499365248
37.632,TARGET_2,0.424959,0.032085,0.416023,0.019791,0.4160463116000167,0.01865814466186971
37.696,TARGET_2,0.424127,0.034505,0.429276,0.031805,0.4259844498508103,0.02914281880462253
37.76,TARGET_2,0.423294,0.036926,0.412211,0.037812,0.415066577837291,0.03660035949955482
37.824,TARGET_2,0.422461,0.039347,0.437893,0.047483,0.43231316465416236,0.04557418252546559
37.888,TARGET_2,0.421628,0.041768,0.42864,0.030512,0.42946731750994566,0.034093586732253524
37.952,TARGET_2,0.420796,0.044189,0.413126,0.050349,0.4165650364248391,0.04748986173003861
38.016,TARGET_2,0.419963,0.046609,0.411058,0.035162,0.4121960809681032,0.038344357019691855
38.08,TARGET_2,0.41913,0.04903,0.43167,0.047352,0.4269759703709429,0.04558804604165069
38.144,TARGET_2,0.418298,0.051451,0.412301,0.052805,0.41542140700703856,0.05186983568850802
38.208,TARGET_2,0.417465,0.053872,0.423308,0.051171,0.42129569741974754,0.051756173514699085
38.272,TARGET_2,0.416632,0.056293,0.40555,0.048414,0.40901845251618185,0.049686022228426524
38.336,TARGET_2,0.415799,0.058713,0.406697,0.052865,0.4069989398289357,0.0526640803099413
38.4,TARGET_2,0.414967,0.061134,0.422629,0.056053,0.41884670266065555,0.055585476620035545
38.464,TARGET_2,0.414134,0.063555,0.410148,0.059538,0.41195050783053566,0.05917568128319958
38.528,TARGET_2,0.413301,0.065976,0.417282,0.069024,0.4157515345673804,0.06742009075123012
38.592,TARGET_2,0.412469,0.068396,0.397404,0.076984,0.40121710272496014,0.07588319882120187
38.656,TARGET_2,0.411636,0.070817,0.413449,0.075034,0.41034843923745284,0.07590104083414118
38.72,TARGET_2,0.410803,0.073238,0.398428,0.077354,0.40086555200686547,0.07782828423970783
38.784,TARGET_2,0.40997,0.075659,0.418555,0.076341,0.41431026780307173,0.07705791067211608
38.848,TARGET_2,0.409138,0.07808,0.405176,0.071806,0.4071918040438372,0.07333488948219563
38.912,TARGET_2,0.408305,0.0805,0.421788,0.094917,0.41805341769906457,0.09070232870159456
38.976,TARGET_2,0.407472,0.082921,0.392382,0.088164,0.3980354037180256,0.08960038007164867
39.04,TARGET_2,0.40664,0.085342,0.397375,0.0826,0.397324667892657,0.08467375329954237
39.104,TARGET_2,0.405807,0.087763,0.423347,0.093574,0.41714510936808324,0.09184239831590715
39.168,TARGET_2,0.404974,0.090183,0.392875,0.096255,0.3982405140257059,0.09601875858588677
39.232,TARGET_2,0.404142,0.092604,0.400701,0.102157,0.39981821455267536,0.10149050968631262
39.296,TARGET_2,0.403309,0.095025,0.422451,0.097929,0.4171305573925087,0.09896525333939549
39.36,TARGET_2,0.402476,0.097446,0.422206,0.10767,0.4208524983205906,0.10613624203791962
39.424,TARGET_2,0.401643,0.099867,0.405148,0.100002,0.4087026591344145,0.10177970867563971
39.488,TARGET_2,0.400811,0.102287,0.381521,0.121159,0.38740530803783835,0.11797139240073093
39.552,TARGET_2,0.399978,0.104708,0.388187,0.095348,0.3879137281259141,0.10075713206723255
39.616,TARGET_2,0.399145,0.107129,0.413996,0.113617,0.40777267003081574,0.11095801514760985
39.68,TARGET_2,0.398313,0.10955,0.41524,0.092493,0.4136713022413112,0.0963365779713491
39.744,TARGET_2,0.39748,0.111971,0.38744,0.103638,0.3934635005951804,0.10226860245813774
39.808,TARGET_2,0.396647,0.114391,0.399703,0.095766,0.3982905281086159,0.09714644772924778
39.872,TARGET_2,0.395814,0.116812,0.397912,0.110078,0.3978582522416199,0.10746940495810489
39.936,TARGET_2,0.394982,0.119233,0.402993,0.11046,0.40168562440069766,0.110073293863435
40.0,TARGET_2,0.394149,0.121654,0.390502,0.129704,0.3927490035022364,0.12622868322134687
40.064,TARGET_2,0.393316,0.124074,0.397813,0.132984,0.39632051654085626,0.13239036517651095
40.128,TARGET_2,0.392484,0.126495,0.385105,0.139858,0.3873134215007042,0.1393198644944834
40.192,TARGET_2,0.391651,0.128916,0.396449,0.126023,0.3942080853578937,0.12950376090187574
40.256,TARGET_2,0.390818,0.131337,0.387209,0.126105,0.38870718233322865,0.12728402808224426
40.32,TARGET_2,0.389985,0.133758,0.384037,0.138692,0.3848487504278015,0.13683616911660765
40.384,TARGET_2,0.389153,0.136178,0.383675,0.1349,0.38375405446976996,0.13590342243907108
40.448,TARGET_2,0.38832,0.138599,0.376855,0.131693,0.37830909852626915,0.13309334651561705
40.512,TARGET_2,0.387487,0.14102,0.383516,0.151231,0.38195234107157316,0.1479415049608455
40.576,TARGET_2,0.386655,0.143441,0.405599,0.147471,0.3999906056962437,0.1479922267439414
40.64,TARGET_2,0.385822,0.145862,0.383678,0.16129,0.38717355424338995,0.15925770078611437
40.704,TARGET_2,0.384989,0.148282,0.383662,0.14537,0.3843607502298896,0.14892817506067602
40.768,TARGET_2,0.384156,0.150703,0.379825,0.160113,0.38061346230480064,0.15832378975622885
40.832,TARGET_2,0.383324,0.153124,0.380421,0.141792,0.38044823787923837,0.14567256321314495
40.896,TARGET_2,0.382491,0.155545,0.382119,0.144252,0.3817077249267858,0.14464150642300497
40.96,TARGET_2,0.381658,0.157965,0.37952,0.175349,0.37960900320783514,0.16937049314190872
41.024,TARGET_2,0.380826,0.160386,0.396,0.169422,0.3919973939633415,0.17003933108530483
41.088,TARGET_2,0.379993,0.162807,0.362138,0.177021,0.368720223505887,0.17654260856268128
41.152,TARGET_2,0.37916,0.165228,0.367963,0.153156,0.36807283504025207,0.1586509088439926
41.216,TARGET_2,0.378328,0.167649,0.395287,0.185312,0.38863321213869356,0.1798253459458771
41.28,TARGET_2,0.377495,0.170069,0.376352,0.18247,0.37893167784103476,0.18264496824978646
41.344,TARGET_2,0.376662,0.17249,0.365078,0.186407,0.3679363258338951,0.18646790465438268
41.408,TARGET_2,0.375829,0.174911,0.387123,0.166507,0.3827526070626995,0.1709662041037467
41.472,TARGET_2,0.377283,0.177018,0.357303,0.179017,0.36302443473614804,0.1777613482050293
41.536,TARGET_2,0.378736,0.179126,0.379218,0.193581,0.3751464146061983,0.19063557715494944
41.6,TARGET_2,0.380189,0.181233,0.396138,0.185158,0.39121997883876664,0.18656996485121752
41.664,TARGET_2,0.381642,0.183341,0.37661,0.1957,0.37981030332356247,0.1942665332170578
41.728,TARGET_2,0.383096,0.185448,0.392411,0.205304,0.3892369820256366,0.2034937172438811
41.792,TARGET_2,0.384549,0.187556,0.392818,0.194351,0.3919204439963819,0.19672267850109557
41.856,TARGET_2,0.386002,0.189664,0.381479,0.197931,0.3837984700838848,0.1980757422824284
41.92,TARGET_2,0.387456,0.191771,0.402101,0.173777,0.39804863198392754,0.17868716578900662
41.984,TARGET_2,0.388909,0.193879,0.39921,0.204967,0.3987902656684721,0.19934490234205327
42.048,TARGET_2,0.390362,0.195986,0.400251,0.178637,0.4000621182971497,0.18294999415956256
42.112,TARGET_2,0.391815,0.198094,0.405261,0.181966,0.4041594218214186,0.18179855712012727
42.176,TARGET_2,0.393269,0.200201,0.390368,0.196665,0.3934794463198355,0.19357272090430336
42.24,TARGET_2,0.394722,0.202309,0.411371,0.213252,0.40696447021997384,0.2093917799833464
42.304,TARGET_2,0.396175,0.204416,0.413645,0.186317,0.4121954281814617,0.19130946904336493
42.368,TARGET_2,0.397628,0.206524,0.414629,0.192079,0.4141029155376192,0.19173456533666342
42.432,TARGET_2,0.399082,0.208631,0.38514,0.209436,0.39169969132959853,0.20612494611233365
42.496,TARGET_2,0.400535,0.210739,0.415766,0.205792,0.41008102257336115,0.20614967272038803
42.56,TARGET_2,0.401988,0.212846,0.414575,0.228903,0.4132796964959829,0.22471379144268344
42.624,TARGET_2,0.403442,0.214954,0.402428,0.225976,0.4047464902633524,0.22662398314477677
42.688,TARGET_2,0.404895,0.217061,0.412097,0.211297,0.4103579438820718,0.2150122330030838
42.752,TARGET_2,0.406348,0.219169,0.417467,0.223618,0.4156968135546911,0.2221155259928422
42.816,TARGET_2,0.407801,0.221276,0.419074,0.214552,0.4182734911289285,0.21638596330905063
42.88,TARGET_2,0.409255,0.223384,0.392211,0.229255,0.3981486962643457,0.22707056196461356
42.944,TARGET_2,0.410708,0.225491,0.423871,0.220603,0.41785967070135305,0.222225984370949
43.008,TARGET_2,0.412161,0.227599,0.424755,0.218142,0.42314903183309144,0.21906963276390795
43.072,TARGET_2,0.413614,0.229706,0.422628,0.233059,0.42265872352960543,0.23036114342121342
43.136,TARGET_2,0.415068,0.231814,0.423233,0.220402,0.4231007309705667,0.22271919933936574
43.2,TARGET_2,0.416521,0.233921,0.405047,0.239844,0.4091435584135322,0.2366965047353853
